no,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,buy_base_asset_volume,buy_quote_asset_volume,ignore
9375,1579524300000,8607.57000000,8610.09000000,8591.00000000,8595.00000000,153.85971900,1579524479999,1323543.20981182,1095,51.74886000,445141.37550324,0
9376,1579524480000,8594.88000000,8604.99000000,8587.52000000,8587.52000000,142.83624200,1579524659999,1227776.38892682,987,69.87820100,600503.85471595,0
9377,1579524660000,8587.52000000,8590.12000000,8577.03000000,8585.31000000,136.57343800,1579524839999,1172131.53126611,1189,74.83995200,642348.76544523,0
9378,1579524840000,8585.31000000,8586.97000000,8578.33000000,8582.50000000,90.57403600,1579525019999,777309.95631510,856,46.17583000,396246.62537378,0
9379,1579525020000,8582.17000000,8593.83000000,8581.16000000,8583.09000000,66.64672600,1579525199999,572182.66225094,745,30.63056800,262954.87235693,0
9380,1579525200000,8583.24000000,8583.45000000,8559.95000000,8559.99000000,157.35993900,1579525379999,1349169.37483637,1263,36.15474700,309997.24722570,0
9381,1579525380000,8559.98000000,8572.79000000,8550.00000000,8565.13000000,165.11782700,1579525559999,1413470.68256342,1468,98.09958300,839851.18943604,0
9382,1579525560000,8565.23000000,8571.02000000,8532.99000000,8551.90000000,240.29680600,1579525739999,2054635.45697725,2021,101.92929600,871714.63399167,0
9383,1579525740000,8551.34000000,8560.99000000,8540.00000000,8551.97000000,217.75334800,1579525919999,1861966.52512759,1281,116.36126700,995026.40595416,0
9384,1579525920000,8554.09000000,8555.51000000,8521.28000000,8524.70000000,180.22967700,1579526099999,1538885.79365528,1705,71.09024300,607175.13418861,0
9385,1579526100000,8524.69000000,8545.83000000,8521.58000000,8528.71000000,179.23422400,1579526279999,1529350.52852245,1684,93.30645200,796289.75211694,0
9386,1579526280000,8528.74000000,8550.63000000,8527.30000000,8542.57000000,168.52572000,1579526459999,1439223.59748487,1467,86.19591600,736189.25557956,0
9387,1579526460000,8542.57000000,8542.57000000,8527.32000000,8532.15000000,123.08627800,1579526639999,1050402.54835911,1215,57.55909800,491214.12309064,0
9388,1579526640000,8532.15000000,8542.57000000,8528.84000000,8536.00000000,114.59911400,1579526819999,978126.75805092,1079,79.09917800,675124.22280029,0
9389,1579526820000,8536.00000000,8565.00000000,8533.00000000,8558.33000000,137.89058700,1579526999999,1178999.09363760,1382,80.74236000,690372.09590889,0
9390,1579527000000,8558.31000000,8591.48000000,8557.18000000,8587.15000000,245.34500900,1579527179999,2103832.97168668,2207,154.87071600,1327788.90386162,0
9391,1579527180000,8586.91000000,8597.00000000,8573.00000000,8589.98000000,196.56919300,1579527359999,1688323.22848843,1750,107.63083600,924536.11061748,0
9392,1579527360000,8589.86000000,8595.00000000,8567.68000000,8569.25000000,211.08335700,1579527539999,1811678.94213141,1350,148.59076100,1275447.41646335,0
9393,1579527540000,8568.99000000,8572.86000000,8552.17000000,8572.86000000,184.47999700,1579527719999,1579772.20922907,1868,83.71922200,716981.44601344,0
9394,1579527720000,8572.86000000,8590.43000000,8570.00000000,8590.43000000,160.19527200,1579527899999,1374267.85896869,1552,104.17278000,893688.86339783,0
9395,1579527900000,8590.14000000,8625.30000000,8589.99000000,8616.64000000,243.71461900,1579528079999,2098792.75590975,2211,148.99317800,1282948.61755243,0
9396,1579528080000,8615.10000000,8627.87000000,8602.72000000,8625.00000000,199.27592100,1579528259999,1715988.25907869,1330,99.38749900,855864.01511687,0
9397,1579528260000,8626.11000000,8643.98000000,8620.10000000,8637.00000000,242.22016700,1579528439999,2091398.46690672,2252,124.90242800,1078504.91258776,0
9398,1579528440000,8637.00000000,8637.95000000,8612.07000000,8615.54000000,100.35841300,1579528619999,865295.56340890,1250,43.63740300,376244.28763312,0
9399,1579528620000,8615.54000000,8629.52000000,8593.00000000,8606.61000000,129.47384500,1579528799999,1114668.90198382,1485,58.26025600,501639.83266196,0
9400,1579528800000,8606.61000000,8620.27000000,8595.31000000,8619.62000000,113.51515700,1579528979999,977324.56869383,1138,71.79096200,618199.09336479,0
9401,1579528980000,8619.63000000,8631.55000000,8615.96000000,8616.68000000,143.49216500,1579529159999,1237262.60962486,1090,77.22774200,665830.47345789,0
9402,1579529160000,8617.04000000,8625.68000000,8606.79000000,8615.86000000,106.52948100,1579529339999,917681.01512463,838,36.95401800,318404.52254952,0
9403,1579529340000,8615.85000000,8619.88000000,8605.24000000,8617.21000000,114.98305000,1579529519999,990255.01847529,899,57.87485000,498379.86434371,0
9404,1579529520000,8618.47000000,8621.10000000,8605.00000000,8608.56000000,101.77497600,1579529699999,876723.35325408,958,47.61306100,410095.89045506,0
9405,1579529700000,8608.56000000,8610.27000000,8588.13000000,8599.20000000,283.84584800,1579529879999,2441212.94510429,1881,169.21649400,1455086.88054936,0
9406,1579529880000,8599.36000000,8609.70000000,8598.12000000,8602.04000000,130.77267200,1579530059999,1124943.20644861,1072,53.11689300,456960.88957462,0
9407,1579530060000,8602.04000000,8635.00000000,8602.04000000,8629.22000000,192.19222400,1579530239999,1657263.61861524,1402,127.94940200,1103236.15656062,0
9408,1579530240000,8629.20000000,8635.00000000,8621.24000000,8624.21000000,65.43437600,1579530419999,564612.43368841,887,28.13337200,242763.20675142,0
9409,1579530420000,8623.11000000,8629.14000000,8616.93000000,8626.93000000,66.72276300,1579530599999,575339.72458057,800,40.47207200,348993.19683758,0
9410,1579530600000,8627.84000000,8642.62000000,8627.84000000,8642.62000000,84.14152000,1579530779999,726616.95693466,1092,47.92912600,413912.78227055,0
9411,1579530780000,8641.28000000,8642.62000000,8623.14000000,8623.66000000,86.94735800,1579530959999,750520.02990528,930,42.30529600,365177.57893638,0
9412,1579530960000,8623.77000000,8633.54000000,8623.39000000,8633.11000000,101.90489600,1579531139999,879273.78103337,861,51.01956900,440242.93558529,0
9413,1579531140000,8633.13000000,8655.00000000,8633.12000000,8654.30000000,271.81123700,1579531319999,2351207.10682884,1756,140.87092500,1218432.09787071,0
9414,1579531320000,8654.11000000,8661.99000000,8651.32000000,8658.04000000,291.07609400,1579531499999,2520365.91184885,1393,184.59627600,1598387.00590437,0
9415,1579531500000,8658.87000000,8668.57000000,8647.38000000,8663.82000000,161.72153800,1579531679999,1400508.91595407,1718,74.03194200,641234.56451597,0
9416,1579531680000,8663.28000000,8665.00000000,8655.00000000,8662.23000000,96.69043800,1579531859999,837434.66393656,1073,53.80155900,466002.43572448,0
9417,1579531860000,8663.45000000,8670.00000000,8660.81000000,8665.14000000,145.04572100,1579532039999,1256905.00561183,920,107.93353800,935309.71242129,0
9418,1579532040000,8665.14000000,8665.15000000,8650.00000000,8650.09000000,81.58732700,1579532219999,706276.85058731,874,39.06307800,338137.36377128,0
9419,1579532220000,8650.10000000,8663.84000000,8649.21000000,8660.56000000,97.33047600,1579532399999,842381.20544549,860,54.89490900,475104.21788137,0
9420,1579532400000,8661.16000000,8668.00000000,8660.13000000,8664.29000000,146.77829800,1579532579999,1271761.45771916,1165,101.10473000,876020.79875801,0
9421,1579532580000,8664.29000000,8665.94000000,8645.17000000,8647.00000000,86.92559500,1579532759999,752234.38383344,794,33.25907000,287772.69597613,0
9422,1579532760000,8646.71000000,8654.98000000,8638.79000000,8646.60000000,114.37271300,1579532939999,988755.13026299,1211,66.74833000,577074.75079752,0
9423,1579532940000,8647.10000000,8651.69000000,8641.52000000,8648.37000000,59.95632100,1579533119999,518434.76428091,716,38.01782600,328751.42102085,0
9424,1579533120000,8648.42000000,8662.66000000,8646.81000000,8654.69000000,60.12984700,1579533299999,520462.72412299,903,39.95818700,345858.43038689,0
9425,1579533300000,8654.18000000,8665.90000000,8650.00000000,8663.47000000,92.02163200,1579533479999,796833.92096038,878,50.66013800,438770.57540934,0
9426,1579533480000,8662.60000000,8670.00000000,8659.13000000,8662.81000000,82.08712400,1579533659999,711186.20378272,768,53.39545200,462662.07838801,0
9427,1579533660000,8662.05000000,8662.49000000,8651.02000000,8652.20000000,63.87274800,1579533839999,552821.92902162,614,25.33633900,219298.15586934,0
9428,1579533840000,8652.67000000,8653.35000000,8638.30000000,8641.88000000,86.09977900,1579534019999,744149.47066073,824,38.80104300,335332.14572064,0
9429,1579534020000,8641.83000000,8653.19000000,8640.06000000,8647.60000000,39.26619500,1579534199999,339499.79645331,583,24.64098600,213065.90060780,0
9430,1579534200000,8647.52000000,8658.19000000,8646.54000000,8652.71000000,51.23449000,1579534379999,443203.43323331,598,23.95172000,207200.10573151,0
9431,1579534380000,8652.99000000,8659.66000000,8648.49000000,8654.52000000,52.46432500,1579534559999,454039.28853067,607,24.14566900,208961.77826284,0
9432,1579534560000,8654.50000000,8663.00000000,8650.00000000,8662.80000000,41.43834200,1579534739999,358704.04184654,680,26.69623900,231109.84920861,0
9433,1579534740000,8662.79000000,8663.00000000,8652.66000000,8656.94000000,66.92132000,1579534919999,579382.10193643,773,22.88359200,198152.41050266,0
9434,1579534920000,8657.12000000,8658.88000000,8643.63000000,8647.56000000,53.90564500,1579535099999,466443.54739994,719,25.83314400,223526.26364965,0
9435,1579535100000,8647.56000000,8649.83000000,8643.86000000,8647.06000000,41.28079800,1579535279999,356960.22107611,647,19.48263700,168466.79926285,0
9436,1579535280000,8646.47000000,8661.98000000,8646.47000000,8660.19000000,87.08238000,1579535459999,753714.32580131,876,45.44970700,393314.16901959,0
9437,1579535460000,8660.33000000,8678.55000000,8660.33000000,8669.99000000,253.63028100,1579535639999,2199374.12146229,1658,166.62815800,1444847.01837319,0
9438,1579535640000,8669.73000000,8677.91000000,8667.02000000,8676.82000000,70.83198200,1579535819999,614369.78718272,905,32.90091400,285366.72155436,0
9439,1579535820000,8677.89000000,8677.91000000,8666.01000000,8675.38000000,152.38821900,1579535999999,1321669.77378281,1266,62.40648500,541237.72430365,0
9440,1579536000000,8675.45000000,8686.52000000,8666.41000000,8681.39000000,316.73275000,1579536179999,2748692.03773183,1825,237.06487900,2057508.57973716,0
9441,1579536180000,8682.96000000,8698.11000000,8678.83000000,8683.33000000,260.88647500,1579536359999,2266618.28029904,1889,136.54728300,1186441.22035461,0
9442,1579536360000,8685.07000000,8709.31000000,8680.69000000,8683.68000000,266.97513500,1579536539999,2321367.44278117,2206,124.07449500,1079124.53368685,0
9443,1579536540000,8683.68000000,8689.66000000,8675.00000000,8675.00000000,109.86296800,1579536719999,953878.35241525,1067,52.68433800,457468.09907033,0
9444,1579536720000,8675.77000000,8676.09000000,8658.81000000,8669.57000000,160.22748300,1579536899999,1388873.36198261,1245,45.77795900,396825.84397941,0
9445,1579536900000,8670.07000000,8676.40000000,8663.03000000,8663.81000000,85.47323000,1579537079999,741172.29965734,710,39.80373700,345155.72405830,0
9446,1579537080000,8663.81000000,8669.16000000,8653.83000000,8667.97000000,115.29015400,1579537259999,998702.73369706,1322,58.82582400,509618.07090882,0
9447,1579537260000,8669.14000000,8675.86000000,8664.52000000,8674.07000000,81.94440600,1579537439999,710361.21119681,836,40.98313600,355265.52523917,0
9448,1579537440000,8674.09000000,8681.16000000,8670.48000000,8675.81000000,81.43361700,1579537619999,706633.91017914,935,46.88900700,406886.66633388,0
9449,1579537620000,8675.64000000,8676.13000000,8658.28000000,8666.09000000,79.51913400,1579537799999,688982.26849556,785,32.99198600,285840.70688294,0
9450,1579537800000,8666.10000000,8666.36000000,8655.49000000,8663.00000000,55.03533500,1579537979999,476646.34234021,779,25.61758700,221872.72398343,0
9451,1579537980000,8663.00000000,8668.62000000,8663.00000000,8667.99000000,42.98196600,1579538159999,372465.61872447,553,25.79260800,223508.17626608,0
9452,1579538160000,8668.50000000,8668.61000000,8656.07000000,8660.59000000,52.93808200,1579538339999,458566.24311766,707,21.31531500,184649.51098696,0
9453,1579538340000,8660.37000000,8669.96000000,8652.39000000,8666.93000000,86.80835900,1579538519999,751807.55488694,879,47.07871600,407758.63226333,0
9454,1579538520000,8666.68000000,8669.36000000,8660.00000000,8661.58000000,45.13334000,1579538699999,391045.27648514,571,17.94269400,155455.57971973,0
9455,1579538700000,8661.60000000,8662.57000000,8654.00000000,8656.97000000,69.94020100,1579538879999,605501.93220670,733,29.40506000,254569.02296058,0
9456,1579538880000,8656.33000000,8672.59000000,8654.00000000,8671.92000000,58.79638900,1579539059999,509424.87353833,710,35.43630400,307069.45869626,0
9457,1579539060000,8671.52000000,8671.95000000,8660.21000000,8665.54000000,49.59273300,1579539239999,429672.87518787,537,28.09317300,243398.22338550,0
9458,1579539240000,8664.18000000,8664.18000000,8655.01000000,8661.81000000,57.36841600,1579539419999,496844.79025728,576,24.45427900,211808.43078951,0
9459,1579539420000,8662.41000000,8676.73000000,8661.72000000,8668.51000000,70.12993800,1579539599999,607965.55983971,704,52.50338400,455145.92827740,0
9460,1579539600000,8668.30000000,8677.93000000,8662.50000000,8663.57000000,60.95732800,1579539779999,528549.74587283,765,24.48158500,212276.18388344,0
9461,1579539780000,8664.49000000,8668.55000000,8658.34000000,8662.00000000,33.76753600,1579539959999,292548.64193317,485,17.62593000,152715.41129568,0
9462,1579539960000,8662.00000000,8673.89000000,8660.94000000,8666.35000000,56.66524100,1579540139999,491146.59204632,694,27.61525100,239362.27288800,0
9463,1579540140000,8666.37000000,8669.47000000,8661.31000000,8662.77000000,42.15297100,1579540319999,365279.56292640,578,22.39819500,194092.46152717,0
9464,1579540320000,8662.78000000,8667.79000000,8658.57000000,8659.86000000,39.51340000,1579540499999,342286.82124017,598,19.54662800,169331.64203532,0
9465,1579540500000,8660.49000000,8669.97000000,8659.35000000,8669.63000000,35.37281200,1579540679999,306452.52943266,536,16.19774000,140348.66715750,0
9466,1579540680000,8669.75000000,8669.95000000,8660.03000000,8661.07000000,37.25772400,1579540859999,322802.35120697,481,12.43512100,107731.73918990,0
9467,1579540860000,8661.02000000,8666.38000000,8659.34000000,8663.86000000,51.70487600,1579541039999,447889.85189375,569,19.73799000,170987.52702223,0
9468,1579541040000,8663.86000000,8669.97000000,8660.03000000,8661.26000000,34.03959100,1579541219999,294949.21515701,555,15.26555500,132279.13394411,0
9469,1579541220000,8661.35000000,8662.99000000,8644.88000000,8647.82000000,86.50018400,1579541399999,748411.22622801,941,14.57488300,126095.52729739,0
9470,1579541400000,8647.84000000,8656.79000000,8647.00000000,8654.54000000,55.54454900,1579541579999,480490.26514344,838,27.72673900,239875.20754596,0
9471,1579541580000,8653.15000000,8654.53000000,8648.66000000,8653.37000000,45.28356300,1579541759999,391821.79947862,730,32.13806400,278087.51743525,0
9472,1579541760000,8653.72000000,8654.00000000,8645.84000000,8649.94000000,39.36265400,1579541939999,340504.18612145,525,13.48273800,116640.28972129,0
9473,1579541940000,8649.96000000,8662.90000000,8648.45000000,8659.35000000,63.63167300,1579542119999,550774.98643372,857,39.53914500,342236.16362000,0
9474,1579542120000,8658.92000000,8665.58000000,8656.32000000,8665.34000000,75.97105200,1579542299999,658050.60884452,614,52.59460500,455605.75073313,0
9475,1579542300000,8664.12000000,8669.97000000,8648.43000000,8648.44000000,77.42788000,1579542479999,670636.36898389,1021,27.77461100,240635.92164272,0
9476,1579542480000,8648.44000000,8655.86000000,8648.44000000,8651.14000000,29.03665400,1579542659999,251251.80232169,602,15.86981700,137326.11535164,0
9477,1579542660000,8650.86000000,8651.85000000,8641.98000000,8645.65000000,54.58889900,1579542839999,471956.70830003,511,15.54490800,134426.37408663,0
9478,1579542840000,8646.12000000,8650.62000000,8642.19000000,8648.80000000,33.13756800,1579543019999,286555.65659024,522,13.21863500,114305.43063930,0
9479,1579543020000,8647.70000000,8649.24000000,8641.71000000,8641.80000000,21.62026600,1579543199999,186892.67832490,397,8.59475300,74298.20716688,0
9480,1579543200000,8641.79000000,8645.70000000,8640.15000000,8642.83000000,44.53288000,1579543379999,384892.75188127,523,25.86554600,223576.42478390,0
9481,1579543380000,8643.25000000,8668.00000000,8640.98000000,8657.31000000,124.02164300,1579543559999,1073233.85355420,925,78.87655400,682462.38195639,0
9482,1579543560000,8657.33000000,8665.77000000,8656.41000000,8659.44000000,21.87075800,1579543739999,189426.91449115,473,10.73648400,92992.37082522,0
9483,1579543740000,8658.94000000,8668.00000000,8658.29000000,8666.02000000,40.94035000,1579543919999,354567.62887456,512,28.37342700,245734.29431239,0
9484,1579543920000,8666.02000000,8678.93000000,8665.44000000,8673.00000000,78.82168800,1579544099999,683652.08799999,1052,57.53416700,499006.20943771,0
9485,1579544100000,8673.00000000,8674.00000000,8663.63000000,8670.11000000,26.78965700,1579544279999,232296.50011467,461,13.27258600,115092.77458895,0
9486,1579544280000,8669.41000000,8670.05000000,8661.78000000,8669.99000000,28.10400500,1579544459999,243548.03074778,522,11.75362200,101864.60621192,0
9487,1579544460000,8669.99000000,8674.38000000,8665.48000000,8670.27000000,25.85956500,1579544639999,224194.29288073,493,17.56329000,152270.42249744,0
9488,1579544640000,8670.26000000,8686.04000000,8669.69000000,8675.00000000,217.40719900,1579544819999,1887259.76092777,1091,69.60846100,604016.19017918,0
9489,1579544820000,8674.28000000,8678.00000000,8664.19000000,8664.94000000,68.37362700,1579544999999,592903.71263871,1009,34.58334100,299896.22845834,0
9490,1579545000000,8664.93000000,8673.76000000,8663.50000000,8669.16000000,64.83067300,1579545179999,561997.11387931,690,18.42828200,159740.66932448,0
9491,1579545180000,8669.03000000,8670.80000000,8660.13000000,8663.62000000,33.55431600,1579545359999,290742.48423448,441,12.42208300,107638.28590640,0
9492,1579545360000,8664.58000000,8674.00000000,8660.95000000,8673.99000000,37.43882000,1579545539999,324549.01966607,369,28.27686100,245117.99409477,0
9493,1579545540000,8673.99000000,8674.64000000,8663.93000000,8672.84000000,48.74379300,1579545719999,422651.50799614,465,22.15920000,192149.06162141,0
9494,1579545720000,8672.88000000,8674.08000000,8665.82000000,8668.72000000,28.08961600,1579545899999,243524.15646260,489,12.19356600,105717.33487483,0
9495,1579545900000,8667.86000000,8674.10000000,8663.01000000,8672.00000000,49.28594400,1579546079999,427215.66287972,652,25.94281900,224888.63579793,0
9496,1579546080000,8671.78000000,8674.58000000,8665.67000000,8674.30000000,30.82518700,1579546259999,267290.70891704,487,14.50653000,125791.54842506,0
9497,1579546260000,8673.66000000,8675.99000000,8670.35000000,8671.66000000,32.52389200,1579546439999,282075.95216427,530,18.94330700,164299.54969371,0
9498,1579546440000,8671.71000000,8675.78000000,8665.60000000,8669.29000000,38.64675400,1579546619999,335066.51093365,561,19.63375500,170209.22610014,0
9499,1579546620000,8669.29000000,8670.25000000,8662.17000000,8664.84000000,43.67216100,1579546799999,378433.96589134,620,22.28962400,193150.49083765,0
9500,1579546800000,8664.86000000,8667.27000000,8662.00000000,8662.00000000,22.99369100,1579546979999,199237.22063503,480,11.80609300,102302.76765173,0
9501,1579546980000,8662.00000000,8668.77000000,8662.00000000,8668.39000000,34.90141100,1579547159999,302437.10272365,532,21.49978800,186324.28797417,0
9502,1579547160000,8667.70000000,8668.31000000,8662.82000000,8664.87000000,27.74644100,1579547339999,240433.80619433,490,14.09600100,122156.12755773,0
9503,1579547340000,8664.96000000,8672.20000000,8664.89000000,8667.46000000,24.89222900,1579547519999,215765.78835234,460,10.71674400,92898.65004508,0
9504,1579547520000,8667.85000000,8672.39000000,8666.79000000,8670.82000000,31.87136400,1579547699999,276280.84242908,506,13.95482300,120972.90270394,0
9505,1579547700000,8670.51000000,8675.00000000,8667.99000000,8668.49000000,47.86072400,1579547879999,414997.76283766,710,18.58424900,161158.15337747,0
9506,1579547880000,8668.82000000,8675.00000000,8668.76000000,8674.81000000,31.70843900,1579548059999,274997.54644732,509,25.01745900,216974.47039415,0
9507,1579548060000,8674.80000000,8674.81000000,8660.59000000,8660.59000000,46.15175200,1579548239999,400026.40844715,813,20.15432700,174718.81600291,0
9508,1579548240000,8661.24000000,8667.40000000,8660.00000000,8667.14000000,38.75084900,1579548419999,335687.96476776,641,23.41019700,202811.38094431,0
9509,1579548420000,8667.20000000,8673.15000000,8660.00000000,8664.18000000,42.96109400,1579548599999,372302.84493058,543,24.14622900,209245.19302778,0
9510,1579548600000,8664.18000000,8667.74000000,8660.00000000,8662.91000000,40.61035700,1579548779999,351792.66076907,605,23.25438100,201452.58613160,0
9511,1579548780000,8663.60000000,8670.00000000,8662.30000000,8668.65000000,41.79246100,1579548959999,362165.51521222,591,19.76132900,171254.86171473,0
9512,1579548960000,8669.57000000,8672.87000000,8668.00000000,8670.94000000,37.26851000,1579549139999,323128.88365020,566,19.51471000,169203.32058370,0
9513,1579549140000,8671.52000000,8677.34000000,8670.21000000,8670.58000000,58.58272700,1579549319999,508071.58163975,750,33.41629300,289838.98986288,0
9514,1579549320000,8670.58000000,8672.96000000,8669.89000000,8670.68000000,29.72249300,1579549499999,257707.58512792,499,10.45185600,90624.36396890,0
9515,1579549500000,8670.69000000,8676.17000000,8670.10000000,8674.42000000,44.21895800,1579549679999,383557.11730182,515,25.61938100,222226.37058325,0
9516,1579549680000,8674.14000000,8682.15000000,8673.00000000,8675.72000000,50.77182900,1579549859999,440505.13931532,682,27.82919000,241482.20567096,0
9517,1579549860000,8675.74000000,8681.59000000,8674.02000000,8675.01000000,44.63147100,1579550039999,387281.63845115,547,31.33000900,271868.84502301,0
9518,1579550040000,8675.01000000,8680.11000000,8671.56000000,8672.90000000,75.37939400,1579550219999,653968.02150501,506,24.84025100,215508.19471129,0
9519,1579550220000,8672.90000000,8673.71000000,8666.35000000,8673.67000000,56.57267600,1579550399999,490508.33880932,510,20.78732300,180224.33807232,0
9520,1579550400000,8673.51000000,8678.60000000,8668.66000000,8670.63000000,39.05886600,1579550579999,338797.35264291,719,23.54237900,204216.90013567,0
9521,1579550580000,8670.63000000,8672.96000000,8666.23000000,8670.72000000,24.51094800,1579550759999,212510.57545618,569,14.17330800,122885.53829426,0
9522,1579550760000,8670.91000000,8674.38000000,8667.57000000,8671.83000000,29.04515000,1579550939999,251848.19391152,500,19.45854900,168726.71952469,0
9523,1579550940000,8671.41000000,8673.52000000,8668.07000000,8669.41000000,16.73320200,1579551119999,145107.38502958,376,10.27048400,89066.38829536,0
9524,1579551120000,8669.41000000,8673.93000000,8665.93000000,8668.01000000,16.78083800,1579551299999,145493.25545989,365,7.72536200,66983.23440938,0
9525,1579551300000,8668.01000000,8672.41000000,8665.54000000,8668.55000000,19.68376800,1579551479999,170641.91721349,419,9.02341900,78228.16050078,0
9526,1579551480000,8668.55000000,8674.38000000,8667.46000000,8674.13000000,45.36884800,1579551659999,393403.21099436,489,38.05099100,329949.33850536,0
9527,1579551660000,8674.30000000,8675.00000000,8667.33000000,8672.60000000,21.16625000,1579551839999,183559.60908344,411,6.19568800,53731.20963639,0
9528,1579551840000,8672.56000000,8672.56000000,8665.00000000,8666.61000000,33.41310100,1579552019999,289625.40833953,461,11.42727100,99053.77941157,0
9529,1579552020000,8666.52000000,8667.85000000,8661.31000000,8664.55000000,47.77434800,1579552199999,414002.29239554,475,13.87255100,120219.89689796,0
9530,1579552200000,8665.07000000,8667.50000000,8662.08000000,8665.40000000,22.64781500,1579552379999,196248.72606690,409,13.47552900,116769.42434301,0
9531,1579552380000,8665.39000000,8669.14000000,8661.14000000,8661.81000000,26.19130000,1579552559999,226949.17102043,466,12.38847300,107350.41634672,0
9532,1579552560000,8661.72000000,8664.34000000,8660.43000000,8661.80000000,28.48422400,1579552739999,246721.28678379,470,11.05410500,95755.37129462,0
9533,1579552740000,8660.95000000,8667.82000000,8660.00000000,8665.49000000,27.19305400,1579552919999,235550.17926798,481,13.12593000,113709.89547431,0
9534,1579552920000,8664.80000000,8669.80000000,8663.15000000,8667.23000000,47.73466300,1579553099999,413684.17622424,606,21.01389900,182124.41101454,0
9535,1579553100000,8667.80000000,8670.72000000,8665.25000000,8668.41000000,26.80423500,1579553279999,232353.57390150,433,16.55456000,143503.97802732,0
9536,1579553280000,8669.08000000,8671.08000000,8662.99000000,8670.82000000,27.03879200,1579553459999,234369.08339179,491,13.01521700,112822.27251007,0
9537,1579553460000,8670.72000000,8672.00000000,8667.65000000,8670.61000000,26.24199100,1579553639999,227506.02168683,503,16.71436500,144912.33309348,0
9538,1579553640000,8670.61000000,8674.63000000,8668.39000000,8672.84000000,58.02821200,1579553819999,503201.01692069,547,41.11302700,356521.48979572,0
9539,1579553820000,8672.84000000,8676.98000000,8670.00000000,8676.07000000,34.67970500,1579553999999,300802.15374405,501,19.63973200,170344.70185068,0
9540,1579554000000,8676.08000000,8676.64000000,8668.12000000,8672.55000000,34.09006700,1579554179999,295635.86579644,531,14.77420000,128130.19102336,0
9541,1579554180000,8671.75000000,8674.90000000,8667.65000000,8668.14000000,34.52553500,1579554359999,299341.26855229,477,10.66106600,92449.11270837,0
9542,1579554360000,8668.04000000,8673.14000000,8665.68000000,8667.51000000,30.44308100,1579554539999,263906.55518061,526,12.65135600,109672.17043185,0
9543,1579554540000,8667.50000000,8671.71000000,8664.16000000,8669.98000000,26.43380800,1579554719999,229107.43718606,366,20.01708500,173495.53607499,0
9544,1579554720000,8668.97000000,8674.00000000,8667.07000000,8671.78000000,27.77449300,1579554899999,240835.61684879,500,17.38582400,150755.19094258,0
9545,1579554900000,8672.58000000,8673.81000000,8668.00000000,8671.24000000,25.29960000,1579555079999,219364.04995635,467,11.58805000,100475.61304654,0
9546,1579555080000,8671.24000000,8673.88000000,8668.57000000,8670.22000000,27.64744200,1579555259999,239737.40602640,442,9.99495400,86674.72828324,0
9547,1579555260000,8670.22000000,8675.00000000,8668.00000000,8672.40000000,34.80891800,1579555439999,301842.11481667,543,16.59995500,143956.81902258,0
9548,1579555440000,8672.42000000,8675.00000000,8668.53000000,8670.85000000,46.58784100,1579555619999,404053.72534231,483,19.48154900,168967.12137712,0
9549,1579555620000,8670.83000000,8677.00000000,8670.65000000,8676.77000000,35.75872900,1579555799999,310136.55251412,510,24.54498800,212874.76940175,0
9550,1579555800000,8676.68000000,8676.91000000,8670.57000000,8671.94000000,32.93152000,1579555979999,285591.14223622,611,11.17623500,96927.80402878,0
9551,1579555980000,8670.99000000,8675.00000000,8668.27000000,8673.69000000,53.57582600,1579556159999,464588.83582681,504,21.05994800,182641.40097290,0
9552,1579556160000,8673.51000000,8677.72000000,8669.03000000,8671.22000000,29.00755100,1579556339999,251610.41520630,562,14.90057700,129250.34931107,0
9553,1579556340000,8671.54000000,8674.91000000,8669.03000000,8671.81000000,31.27509200,1579556519999,271197.43567579,436,9.44888500,81937.56967786,0
9554,1579556520000,8671.93000000,8676.14000000,8671.44000000,8674.25000000,40.42489200,1579556699999,350615.21574611,720,23.31919300,202264.29635885,0
9555,1579556700000,8674.98000000,8676.90000000,8671.12000000,8674.35000000,37.38345200,1579556879999,324281.45679953,690,22.69164700,196851.35287552,0
9556,1579556880000,8674.00000000,8676.00000000,8672.14000000,8672.54000000,36.12647700,1579557059999,313390.77893228,445,15.10254100,131015.31405505,0
9557,1579557060000,8671.78000000,8678.27000000,8671.77000000,8676.36000000,37.83706000,1579557239999,328251.64349216,650,24.02179200,208399.91015794,0
9558,1579557240000,8676.97000000,8681.27000000,8676.73000000,8679.89000000,41.25469700,1579557419999,358062.73856467,700,30.55778200,265228.16254145,0
9559,1579557420000,8679.59000000,8694.00000000,8679.01000000,8692.76000000,98.57879800,1579557599999,856296.07401413,1502,71.21083600,618544.77221270,0
9560,1579557600000,8692.44000000,8709.00000000,8692.40000000,8707.50000000,142.71662600,1579557779999,1241401.24490828,1642,92.82235900,807478.09437062,0
9561,1579557780000,8707.49000000,8736.00000000,8705.00000000,8711.70000000,359.54762200,1579557959999,3135945.26056537,3444,236.70366000,2064692.55322639,0
9562,1579557960000,8712.88000000,8723.99000000,8690.18000000,8712.39000000,176.32708200,1579558139999,1535529.97393287,1746,74.75937400,651103.37078779,0
9563,1579558140000,8713.80000000,8714.51000000,8697.99000000,8709.14000000,79.11339800,1579558319999,688736.04882752,851,41.83059600,364169.75106042,0
