Open,High,Low,Close,Volume
3657.1,3665,3647.91,3654.03,1369.251026
3654.76,3665,3651.43,3658.48,955.283339
3659.7,3669.61,3648.23,3668.3,686.42273
3668.28,3669.6,3657.13,3666.57,640.736262
3666.8,3669.99,3658.71,3660.53,748.934411
3660.53,3664.2,3648.55,3648.61,556.523938
3649.2,3649.64,3612,3630.93,1513.846134
3630.94,3645,3630,3640.24,463.376878
3639.49,3640.75,3625.36,3633.64,382.745332
3633.64,3645,3630.6,3644.66,395.273491
3644.41,3665,3643.91,3659.04,704.422753
3660.27,3667.89,3641.34,3654.74,777.714532
3654.74,3657.48,3642.95,3654.84,537.203127
3654.39,3656.74,3642.09,3648.21,498.530873
3648.24,3649.65,3641.45,3644.3,378.438185
3644.28,3647.48,3635,3636.33,394.566534
3636.31,3647.51,3635.48,3645.62,472.458156
3645.61,3649.67,3640.14,3642.41,507.750748
3642.1,3648.19,3640,3646.45,334.99735
3647.19,3656.61,3642.19,3650.4,461.754568
3651.09,3654.4,3643.97,3652.72,384.662087
3652.72,3653.36,3643.78,3645.34,324.860095
3645.35,3651,3643.95,3648.32,291.800967
3647.31,3651,3646.24,3647.66,298.996015
3647.11,3653.79,3646.25,3647.14,337.109795
3647.14,3657.81,3646.3,3657.3,359.66911
3656.22,3666.46,3650.94,3660.86,808.573238
3661.95,3677.28,3659.88,3675.15,1301.645675
3676.05,3677.32,3651.69,3660.54,798.751026
3660.56,3670.23,3653.04,3660.95,588.243979
3661.2,3666.05,3655,3657.54,588.06719
3657.53,3669,3656.36,3664.34,445.179338
3664.24,3666.92,3655.02,3661.01,543.636275
3660.6,3665.32,3656.66,3657.96,467.784261
3657.56,3665,3656.39,3662.02,403.472734
3662.32,3666.89,3656,3657.18,494.090659
3656.84,3660.39,3645,3654.36,615.456717
3655.3,3660,3653.69,3659,524.531879
3659,3669.25,3655.88,3664,743.286793
3664,3680.02,3658,3658.02,840.424626
3658.06,3661.39,3651.05,3660.29,755.128643
3660.45,3662.39,3645,3646.74,669.727429
3646.74,3650.47,3640,3645.02,628.809183
3645.02,3648.67,3625.13,3644.98,906.462822
3645,3652.84,3643.03,3646.22,447.176778
3645.95,3647.85,3636.31,3639.98,515.962976
3639.9,3644.15,3637.99,3642.66,451.577591
3642.66,3645,3637.39,3639.55,323.847393
3638.36,3645,3638.34,3640.37,344.326684
3640.06,3652,3640.05,3650.01,588.747176
3650.07,3655,3648.29,3652.19,408.247737
3653.56,3656.23,3650,3654.5,555.615144
3654.5,3658.41,3650.54,3656.62,450.309706
3657.42,3662,3655,3660.01,640.798361
3660.01,3669.73,3660,3665.78,404.953025
3665.78,3667.32,3656,3661.5,474.369345
3661.5,3665,3657.28,3660.37,238.651966
3660.83,3662.79,3657.2,3660.39,177.761954
3660.37,3673,3660.24,3665.18,253.703274
3665.18,3674,3664.4,3670.79,358.263563
3670.77,3671.49,3656.85,3657.19,257.212268
3658.23,3658.65,3649.98,3653.31,337.60415
3653.31,3663,3652.12,3655.84,339.607063
3655.26,3662.12,3654.79,3659.45,229.750988
3658.9,3659.47,3653.06,3653.08,267.321305
3654.13,3657.65,3646.44,3655.49,339.097674
3655.56,3656.6,3648.72,3654.84,196.260767
3654.8,3656.71,3651.16,3654.5,237.422317
3654.15,3660,3653.97,3658.55,212.59906
3658.17,3659.46,3653.28,3653.28,259.560135
3653.64,3656.33,3651,3654.9,239.3803
3653.12,3654.84,3641,3644.77,587.932932
3643.34,3645.77,3630.98,3634.81,744.838216
3635.92,3641.03,3617.12,3621.28,902.635116
3621.26,3633.71,3609.76,3632.12,1073.970811
3632.1,3642,3631.03,3637.86,674.057009
3636.77,3640.33,3633.18,3638.36,543.597776
3638.36,3639.1,3633.58,3637.72,337.123289
3637.52,3639.1,3631.95,3636.98,402.152445
3636.66,3646.9,3636.46,3641.49,502.982592
3640.78,3647.95,3636.76,3644.89,360.537477
3644.77,3647.95,3637.14,3638.94,276.683292
3638.94,3640.82,3630.78,3638.34,347.324772
3639.53,3642.78,3622.5,3631.25,420.600514
3631.27,3636.29,3625,3626.17,419.409818
3625.94,3626.2,3617.62,3618.22,593.91501
3618.22,3635.04,3616,3630.78,790.455524
3630.78,3637,3623.21,3623.76,465.868033
3623.74,3624.72,3615.53,3619.5,510.37161
3619.5,3628.69,3618.46,3624.82,525.732602
3624.89,3634.77,3623.11,3626.6,712.345936
3628.73,3640.6,3624.03,3634.6,765.663468
3634.21,3655,3631.41,3647.05,795.861579
3647.12,3651.06,3631.94,3635.79,702.525892
3635.76,3644.17,3632.03,3638.41,395.5323
3638.85,3645.93,3638.32,3643.93,310.25255
3643.94,3650,3639,3646.32,364.006071
3646.32,3649,3640,3642.33,391.062945
3641.8,3647.47,3637.55,3645.69,286.121485
3645.47,3645.71,3636.22,3639.06,290.803536
3639.06,3643.98,3636,3639.73,273.379175
3639.37,3646.17,3636.63,3643.8,311.216148
3643.2,3645.43,3640.31,3645.39,187.03227
3645.4,3663,3640,3662.04,542.95306
3662.99,3665,3648.43,3658.9,580.521723
3657.91,3680,3651.93,3675.99,1204.591104
3675,3684.99,3666.74,3680.06,1382.464964
3679.75,3684.9,3620.17,3635.58,2382.478597
3635.58,3645.27,3623.87,3641.68,880.243803
3640.59,3641.11,3625.81,3631.22,597.729912
3631.02,3634.29,3622,3632.1,333.463548
3632.09,3641.59,3626.96,3636.46,295.853724
3636.46,3637.69,3627.71,3628.98,218.735887
3629.37,3630.1,3621.29,3624.73,459.191098
3624.56,3634.52,3622,3623.11,406.653846
3623.11,3626.52,3616.66,3624.27,263.135621
3623.87,3629.11,3621.8,3628.6,264.303741
3628.62,3628.99,3617.45,3621.96,328.939754
3620.93,3627.75,3617.2,3620.77,277.859121
3620.98,3630.91,3619.51,3629.19,335.089287
3629.19,3633.88,3624.92,3633.88,437.398847
3633.01,3634.75,3628.63,3630.5,390.969557
3630.52,3638.73,3630.42,3635.64,396.477159
3634.87,3636.49,3626.89,3633.46,523.445935
3632.43,3634.9,3624.84,3628.22,558.812123
3628.24,3633.88,3621,3633.78,389.427528
3633.23,3637.1,3630.02,3634.35,309.419539
3634.86,3644.16,3633.48,3634.99,424.850913
3634.89,3637.15,3623,3632.59,495.472793
3632,3632.91,3623.5,3625.67,405.358768
3625.68,3634.96,3625.4,3626.16,348.406244
3626.16,3638.13,3624.08,3631.05,574.100768
3631.74,3640.99,3631.13,3637.3,588.789988
3637.03,3657.2,3633.6,3638.26,839.595101
3637.04,3642.2,3630.67,3642,594.362391
3641.45,3653.58,3641,3641.98,820.771723
3642.69,3651.96,3636,3649.74,561.913816
3649.96,3649.97,3635.05,3635.94,645.54031
3635.94,3644.7,3630.01,3643,608.816649
3642.99,3643.66,3630,3633.02,662.778076
3633,3634.11,3615.53,3632.1,1066.700538
3632.09,3639,3626.27,3633.65,420.214251
3634.72,3640.29,3631.14,3638.22,417.270883
3637.02,3641.21,3632.35,3635.46,389.37085
3635.11,3642.05,3633.7,3640.39,325.977333
3640.39,3644.55,3637.19,3642.54,311.761664
3642.63,3648.64,3635.68,3643.95,674.572353
3644.66,3649,3640,3643.02,677.842716
3643.01,3647.97,3637.14,3643.41,571.515986
3643.65,3646,3637,3639.68,439.655524
3638.54,3645.58,3629,3635,597.601204
3636.02,3640.87,3627,3638.03,423.559918
3637.63,3644,3634.06,3638.03,345.423217
3638.03,3638.39,3631.16,3633.57,300.776186
3633.57,3634.23,3624.88,3631.05,371.985781
3631.05,3632.82,3582.34,3607.73,1999.700275
3607.71,3611.2,3592,3607.65,763.907452
3607.21,3614,3598.01,3613.56,543.398751
3613.56,3618.45,3607.87,3610.22,377.486738
3609.63,3622.67,3604.01,3621.41,502.220555
3621.06,3623.81,3611.2,3613.39,530.903397
3614.46,3623.47,3613.54,3618.37,404.586325
3618.34,3625.68,3615.33,3624.04,576.723214
3624.07,3627.53,3617.48,3625.81,521.389386
3625.59,3632.25,3622.01,3626.58,389.044594
3626.58,3633,3623,3633,459.760676
3633,3634.19,3625.05,3627.01,354.260984
3627.24,3627.6,3619.97,3620.82,308.181035
3620.9,3629.71,3618.26,3628.22,430.068245
3628,3628.54,3619.86,3622.41,429.89296
3622.15,3631.17,3612.9,3625.49,531.391573
3625.58,3627.5,3612.4,3615.64,470.298655
3614.25,3615.49,3598.77,3605.99,1042.335844
3605.99,3614.43,3602.72,3603.87,739.240366
3604.64,3605.57,3595.71,3604.15,630.193191
3604.15,3612.28,3596.46,3600.79,620.085115
3600.95,3609.99,3599.29,3609,508.472768
3609,3616.8,3608.63,3613.07,411.722495
3613.58,3614.02,3606.27,3611,393.324318
3610.75,3614.98,3608.75,3612.9,638.957687
3612.69,3629.72,3612.67,3622.85,690.492987
3623.92,3638,3618.79,3621.38,944.890546
3622.22,3625.97,3611.1,3622.34,709.927896
3622.34,3627.73,3614.28,3617.8,583.788545
3617.95,3622.51,3614,3621,702.951583
3621,3628.77,3610.5,3614.71,700.231413
3614.73,3622.9,3612.3,3620.03,637.057744
3620.03,3627.61,3620,3627.41,607.513493
3627.18,3631.48,3616.53,3619.98,535.301367
3619.99,3631,3619.99,3630.39,455.521531
3630.41,3636.97,3625.5,3626.27,453.478019
3627,3636.11,3626.34,3634.98,365.216984
3634.52,3667.6,3633.26,3635.4,1597.557007
3635.88,3647.91,3634.67,3640.85,975.654038
3641.27,3645,3635,3640.95,773.361927
3640.18,3652.56,3640.18,3644,510.905459
3644,3654.94,3641.35,3647.64,546.612846
3647.62,3652,3641.92,3644.12,327.07922
3644.14,3649.53,3609,3619.41,955.300257
3619.53,3631,3610.52,3620.88,546.480129
3620.42,3629.68,3618.23,3620.64,423.488185
3620.64,3631,3620.43,3630.7,454.338326
3630.13,3638.85,3630,3631.46,404.902129
3631.51,3642.85,3624,3636.65,302.011537
3636.74,3640,3629,3636.73,333.819588
3636.74,3640,3631.95,3640,331.479166
3640,3640.59,3632.84,3637.61,351.640006
3637.37,3639,3628.93,3634.58,391.918127
3634.57,3640,3633.36,3635.86,655.575716
3635.31,3642.88,3631.49,3637.48,478.06304
3637.48,3641.59,3633.37,3640.52,399.912205
3640.99,3643,3633.39,3638.97,414.428778
3638.96,3641.06,3631.66,3638.3,362.284364
3638.31,3641.96,3634.24,3638.96,409.300793
3638.89,3647,3637.11,3643.38,638.362662
3643.38,3657,3636.2,3654.38,1263.906563
3654.13,3670,3635,3640.42,1189.742937
3640.83,3641.19,3625.76,3634.38,737.347832
3634.38,3637.16,3628.41,3634,528.400563
3633.98,3638.2,3624.34,3626.98,819.261427
3625.92,3629.17,3615.4,3616.63,871.185226
3616.2,3628.12,3614,3617.34,776.585095
3616.32,3624.41,3614.45,3620.75,568.977737
3621.1,3628.84,3613.31,3620.66,583.914374
3620.66,3625,3615.03,3617,454.924075
3617.45,3619.22,3601.68,3618.36,865.920785
3618.36,3620,3613.77,3613.79,625.245374
3613.79,3619.68,3605.44,3614.93,820.384728
3614.93,3623.8,3611.82,3621.35,475.004388
3621.44,3626.15,3618.95,3624.62,412.022293
3624.62,3624.99,3612.93,3614.75,444.432611
3614.75,3617.49,3607,3611,540.979788
3611.01,3616.52,3608,3608.28,415.967373
3608.03,3608.78,3596.5,3602,828.362196
3602,3606.28,3591.75,3595.1,961.602652
3595.1,3611.41,3593.22,3609.64,807.95873
3609.74,3615.23,3604.4,3610.6,672.316063
3610.4,3614.99,3609,3609.97,400.247067
3609.7,3612.71,3606.3,3608.65,372.791113
3608.63,3612.86,3606.61,3611.82,462.46967
3611.81,3615.5,3607.8,3612.5,327.613271
3612.48,3615,3606.64,3609.82,582.730559
3609.82,3611.9,3602,3602.95,538.592523
3602.97,3612.51,3599.15,3608.21,369.403751
3608.34,3609.84,3597.44,3601.16,271.384418
3601.16,3610,3600.62,3604.03,246.608838
3604.01,3607.42,3594.81,3603.49,574.238906
3603.48,3611.7,3600.05,3607.47,250.294067
3607.48,3609.31,3600.54,3605.81,190.975564
3605.81,3611.41,3603.18,3609.42,244.78137
3608.78,3613.78,3606.81,3609.4,208.627739
3608.34,3626.4,3605.79,3615.56,437.72112
3615.18,3624.99,3611.78,3619.98,398.570617
3619.55,3625.93,3615,3619.55,579.264175
3619.54,3621.9,3616.29,3617.37,524.85523
3616.9,3621.26,3615.78,3619.88,374.882801
3619.93,3622.41,3606.4,3609.29,417.833736
3609.32,3613.55,3606.6,3608.97,308.057633
3609.23,3613.81,3606.6,3612,279.082849
3612.45,3620,3611.83,3617.96,731.719924
3618.8,3622.91,3615.85,3622.46,405.468154
3621.96,3625,3618,3619.19,274.684857
3619.17,3619.76,3603.38,3610.47,478.533929
3610.49,3618.87,3609.2,3615.68,295.108865
3615.53,3619.88,3614.49,3615.83,231.604143
3615.82,3615.9,3597.2,3603.27,589.245736
3603.27,3607.55,3600,3605.11,435.806423
3605.13,3615,3604.4,3609,574.482952
3609,3610.82,3601.15,3602.32,581.745316
3603.91,3612.9,3600.46,3607.99,574.125055
3607.98,3611.97,3603.38,3606.94,369.720959
3606.07,3607,3584.96,3592.72,1011.111386
3592.13,3607.44,3589,3594.88,839.313548
3594.86,3604.08,3568.11,3595.77,1519.44746
3595.72,3596,3582.23,3584.94,590.480515
3584.94,3590.37,3577.67,3582.46,915.201757
3582.48,3593.41,3581,3586.7,466.438132
3586.83,3595,3585.78,3593.15,411.195867
3594.23,3595.79,3588.01,3591.4,459.448572
3591.4,3593.52,3584.94,3585.25,603.19704
3585.17,3593.99,3585.17,3590.43,362.269332
3590.46,3605.76,3590.46,3602.52,526.519744
3601.46,3607.09,3595.34,3600.94,352.285613
3601.99,3614.24,3595,3604.41,511.942875
3604.24,3604.81,3598.8,3601.73,283.065756
3601.43,3609.19,3599.01,3608.27,330.120045
3608.27,3611.74,3602.7,3606,299.663047
3606,3611.38,3605.1,3607.76,380.79149
3608.78,3612.88,3607.61,3611.44,344.886065
3611.87,3612.46,3602.86,3606.96,292.058501
3606.26,3611.52,3604,3605.69,297.83031
3605.98,3605.98,3594.26,3597.05,311.685072
3597.05,3601.95,3594.66,3597.75,276.096902
3597.04,3600.44,3593.64,3594.1,253.740613
3594.11,3606.16,3588,3600.12,365.656779
3600.12,3603.36,3594.59,3598.25,305.497466
3598.23,3599.29,3590.63,3593.6,211.359306
3593.62,3597.64,3589.06,3591.42,182.825221
3591.79,3593.42,3588,3590.56,186.858373
3590.57,3601.6,3587,3597.43,270.62458
3597.45,3602.53,3597.01,3598.85,227.137307
3598.05,3601.59,3595.79,3599.25,276.391923
3599.69,3607.21,3598.88,3606.28,369.727163
3606.27,3607,3600.01,3602.58,197.653742
3603.62,3607.12,3602.42,3606.51,296.165491
3607.71,3613.87,3607.54,3610.3,342.61666
3610.82,3620.73,3607.5,3613.77,620.370755
3613.77,3629.62,3610.33,3617.99,763.467123
3617.66,3623.08,3615.57,3619.65,532.706026
3619.64,3622.13,3612.77,3616.92,363.223986
3617.14,3618,3610.53,3612.06,284.535126
3612.16,3620.21,3608.98,3620.2,346.891403
3620.21,3624.77,3613.07,3615.35,393.150315
3615.35,3616.75,3606.65,3611.9,437.144175
3611.91,3619.24,3611,3615,377.78904
3615,3622.77,3612.72,3612.75,357.50847
3612.78,3618.04,3609.59,3610.63,283.115391
3611,3616.43,3605.81,3606.54,371.760445
3607.06,3615.19,3603,3603.67,414.397936
3603.7,3610.66,3599.29,3607.71,530.690647
3607.2,3618.24,3606.83,3617.88,401.088409
3617.88,3629.6,3610.55,3610.57,1024.918793
3610.92,3614.79,3605.46,3608,552.265802
3607.95,3616.78,3606,3612.86,403.326489
3612.86,3620,3612.06,3618.69,340.980713
3618.69,3623.72,3609.44,3615.1,500.729221
3615.78,3621,3612.35,3618.74,405.470462
3619.59,3653.23,3589.1,3612.5,2016.887605
3612.51,3612.85,3585,3585.99,992.770594
3585.99,3595,3577.35,3585.5,1258.027
3585.51,3587.56,3573.45,3585.73,1106.071135
3586.5,3595.1,3585.05,3595.03,450.974284
3595.08,3595.09,3588.52,3592.98,398.977163
3593,3600.96,3592.16,3599.42,279.894747
3599.59,3603.1,3596.53,3597.84,195.039613
3597.84,3603,3596.29,3601.62,233.044125
3601.59,3603.87,3597.09,3602.37,317.934893
3602.06,3604.07,3595.48,3598.69,217.610178
3598.71,3600.81,3594.64,3596.07,192.919341
3596.09,3605.11,3594.64,3601.38,233.567496
3602.3,3603.78,3596.57,3601.62,146.760368
3601.69,3605.16,3598.57,3601.9,188.976252
3601.92,3603.9,3595.25,3599.2,172.971957
3599.19,3601.24,3595.56,3599.99,133.844966
3599.47,3602.28,3596.37,3600.07,168.085252
3599.04,3600.87,3590,3598.93,206.32649
3598.95,3603.16,3596.45,3602.47,181.341847
3602.49,3606.72,3597.91,3600.19,379.354038
3600.17,3610.59,3598.15,3609.83,436.373293
3610,3616.93,3606.79,3615.14,557.32198
3615.14,3616,3606.26,3607.26,375.900461
3607.46,3609.98,3604.87,3606.96,247.820619
3605.94,3616.13,3605,3613.24,327.23458
3612.19,3621.6,3612.19,3613.95,337.635325
3613.93,3626.43,3612.37,3623.62,487.004178
3624.09,3634.16,3616.52,3623.06,726.38247
3623.06,3624,3616.5,3618.96,356.484314
3618.08,3623.59,3616.17,3619.04,266.733275
3619,3624.18,3614,3615.15,338.810354
3615.88,3620.01,3613.59,3615.19,251.771732
3615.19,3617.44,3612,3617,264.446179
3616.98,3619.75,3612.36,3617.3,251.405992
3617.33,3622.46,3614.44,3617.09,274.912158
3617.08,3624.51,3616.13,3620.26,261.356251
3621.26,3622.7,3618,3619.56,253.863363
3618.85,3625,3616.5,3617.18,415.212646
3617.56,3623,3615.19,3619.43,311.389085
3619.96,3625.15,3618,3619.48,836.318258
3619,3619.58,3609.95,3613.23,808.008286
3613.23,3622.24,3613.17,3619.98,805.244088
3620,3627.77,3619.84,3626.01,553.551315
3626.01,3638.98,3610.87,3619.97,1091.475189
3618,3625.17,3614.28,3623.86,539.920652
3623.85,3635.47,3621.5,3629.81,411.838479
3629.8,3638.98,3626,3632.37,412.90538
3632.35,3639,3625.93,3631.31,605.465961
3630.46,3648.2,3628.26,3636.64,771.141269
3637.55,3641.35,3633.91,3638.02,589.268051
3638.04,3639.11,3629.23,3634.41,341.924062
3634.48,3646,3621.96,3630,584.445638
3630.6,3633.99,3625.68,3630.49,393.289718
3630.41,3630.6,3621.65,3624.45,269.953065
3624.9,3632.41,3622.11,3626.87,321.110068
3626.87,3631.37,3624.56,3625.16,231.307973
3625.23,3627,3622.99,3626.32,155.286546
3626.31,3638.55,3625.52,3637.58,502.994646
3638.45,3639.34,3631.96,3633.18,367.600333
3632.52,3633.19,3627.16,3631.99,219.619938
3631.99,3636.66,3631.71,3636.17,127.929955
3635.56,3638.28,3628.07,3630.11,173.335218
3631.24,3632.4,3626.86,3630.45,180.953545
3630.45,3632.18,3626.48,3627.97,141.937774
3627.95,3630.45,3626.17,3628.44,160.843592
3629.25,3629.63,3615,3620.59,408.595574
3619.67,3627.98,3615,3618.41,438.315885
3617.22,3628.56,3615.08,3624.11,548.958132
3625.09,3629.37,3615.13,3623.2,529.96094
3623.47,3629.5,3615.05,3626.58,394.831966
3626.56,3630.22,3625.16,3628.97,409.368996
3628,3630.45,3624.13,3630.42,308.155971
3630.42,3634.22,3627.63,3628.79,262.456882
3629.27,3632.88,3628.11,3631.74,263.59729
3631.06,3632.72,3628.1,3629.15,266.486889
3629.68,3632.01,3627.02,3630.02,318.336477
3630,3641.61,3629.37,3640,407.158864
3639.57,3641,3635,3635.66,352.786043
3636.02,3642.91,3633,3641.83,287.410503
3641.81,3644.44,3632,3635.49,315.939926
3635.48,3640,3634.19,3638.27,350.76904
3638.33,3641,3635.96,3638.16,281.101583
3637.81,3647,3636.73,3641.25,373.538851
3640.98,3644.96,3634.59,3636.79,372.409094
3637.12,3639.61,3634.32,3636.69,279.802258
3636.69,3639.72,3635.44,3637.87,220.09042
3637.97,3643.48,3637.84,3638.33,335.637152
3639.38,3700.11,3637.45,3670.57,2159.574361
3670.55,3685.57,3615.89,3626.58,2355.44262
3626.76,3639.58,3620,3630.01,821.398685
3631.09,3633.54,3620,3623.73,748.07654
3623.73,3628.01,3615.3,3618.31,947.60383
3617.27,3620.95,3610.38,3613.07,947.796911
3613.07,3616.58,3604.4,3613.58,704.523595
3613.18,3617,3607.15,3613.33,679.529179
3613.8,3624.95,3612.32,3619.75,452.070961
3620.83,3628.18,3618,3623.63,408.406743
3623.63,3628.85,3621.57,3625.08,297.403952
3625.08,3627.87,3620.24,3622.42,255.524783
3622.42,3628,3616.5,3627.97,432.527506
3626.8,3631.99,3620.32,3621.52,297.637452
3621.52,3627.97,3620.4,3624.99,284.161536
3624.26,3629.1,3623.47,3627.87,276.502031
3627.87,3628.43,3621,3622.03,260.022724
3621.03,3624.33,3610,3616.24,399.366733
3616.27,3618.99,3610,3616.43,291.681416
3617.36,3625,3616,3622.4,386.995292
3622.48,3626.3,3615,3620.69,331.787455
3619.98,3624.1,3619.65,3624.03,207.587949
3624.04,3637.25,3621.54,3634.27,649.658692
3633.82,3647.1,3623.27,3628.9,784.215239
3627.82,3642.62,3627.54,3637.66,478.072902
3637.66,3654.83,3635,3641.27,724.673704
3641.25,3658.72,3640.98,3655.77,822.591088
3655.79,3685,3655.77,3667.58,1406.596623
3667.62,3680.82,3655,3667.29,2103.619702
3667.12,3706,3665.74,3699,1697.931294
3699,3773.85,3670.85,3685.97,4445.551483
3686.47,3710.5,3680,3692.96,891.522805
3692.98,3705.89,3687.38,3699.9,777.337738
3699.9,3723.56,3699.9,3714.44,880.405463
3714.8,3740,3711.46,3726.64,1353.386344
3727.01,3740,3722.46,3734.66,911.853007
3734.14,3741.16,3710.85,3716.8,871.02493
3716.93,3728,3713.16,3719.81,532.640755
3719.83,3720,3696.65,3712.29,673.94216
3712.26,3722.54,3706.21,3720.78,442.518716
3720.78,3736.98,3711.02,3734.97,665.187128
3736.24,3737.62,3725,3732.23,732.878843
3732.23,3761.29,3730,3731.61,1554.174705
3733.15,3742.84,3730,3731.69,897.461564
3732.17,3746,3728.1,3743.76,706.749899
3744.07,3751.52,3731.99,3734,688.83032
3733.47,3755.32,3733.06,3748,956.014094
3747.49,3755,3737.92,3742,973.900753
3742,3752.7,3730,3734.18,986.996914
3733.71,3740.86,3717,3725.22,1165.556095
3724.96,3737.95,3724.89,3730.61,734.62648
3730.61,3760.22,3729.32,3745.37,992.371626
3744.02,3753.3,3727.23,3745.55,1121.012638
3745.53,3774.84,3743.4,3769.66,1906.127925
3769.75,3810,3752.82,3806.49,2403.759879
3806.49,3848,3787.06,3820.82,3569.110221
3820.82,3847,3808,3833.14,2156.994677
3833.14,3835,3798.6,3807.39,3047.920339
3806.53,3819.95,3787.1,3818.93,1605.288305
3818.05,3829.21,3808.01,3823.38,1151.526307
3824.08,3890,3823.11,3886.04,2812.106685
3887.8,3925,3845.23,3871.83,4336.818007
3871.89,3896.88,3846,3883.79,2667.45359
3883.43,3889,3862.8,3886,1254.782262
3885.41,3917,3879.98,3913.06,1386.641093
3913.06,3914.04,3894.57,3900.67,1080.80759
3900.35,3910.54,3894.08,3910.4,923.131125
3910.4,3918,3889.28,3895,1096.405657
3894.99,3901.92,3876.43,3900.11,901.937908
3900.11,3904.2,3890.38,3899.98,650.091339
3900,3911.68,3897.1,3900.05,483.049486
3901.02,3904.66,3881.37,3884,598.385389
3884.11,3888.76,3856.97,3874.82,911.290646
3874.48,3890,3872.04,3889.28,460.646093
3890,3903,3886.05,3887,485.695482
3886.89,3903,3882.25,3898.6,395.265031
3897.35,3938,3896.01,3928.29,1534.548302
3928.79,3974.98,3924.4,3947.33,2245.842843
3947.33,3947.35,3898.12,3901.21,1630.893746
3901.23,3903.85,3856,3876.07,2024.795877
3875.39,3886.8,3869.02,3874.88,1192.309637
3875.7,3887,3870.11,3873.23,802.202994
3872.8,3884.18,3868,3877.12,598.942183
3877.12,3887.08,3876.24,3885.06,323.024641
3885.02,3908.28,3883.05,3891.62,704.689803
3892.58,3898.14,3878.22,3897.2,629.040059
3897.73,3907,3887.39,3889.47,653.04767
3889.04,3892.81,3876.48,3892.23,718.904372
3892.21,3897.16,3885.2,3895.76,641.729243
3895.76,3902.63,3886.14,3900.21,691.308917
3900.36,3918.93,3898.42,3911.15,1260.522839
3911.14,3917.19,3900,3916.01,980.702778
3915.85,3920,3902,3911,955.18937
3910.99,3919.3,3907.76,3912.2,700.630302
3912.42,3922,3909,3910,1113.660993
3909.98,3915.58,3880.9,3894.88,1926.521315
3894.01,3903.04,3880,3887.31,1607.334051
3887.11,3896,3872.78,3894.66,878.782308
3894.66,3900.73,3887.15,3896.14,649.20351
3896.7,3902.44,3881.43,3898.84,558.451464
3898.95,3918.66,3898.9,3912.38,845.521713
3913.39,3915.78,3906.25,3914.92,671.784269
3914.96,3955,3910,3942.98,1678.743309
3942.23,3985,3925.98,3970.04,2483.567542
3970.4,3994.52,3945.98,3956.53,2595.583144
3957.98,3962.01,3930.72,3952.89,1651.604186
3953.36,3975.98,3950,3955,1139.243704
3956.81,3984.11,3954.54,3971.85,1216.10315
3971.01,3988.21,3961.14,3966.77,1630.694144
3966.77,3976.37,3958.03,3966.62,884.185858
3966.42,3969.76,3937.26,3951,1256.169697
3950.98,3966.52,3947.05,3963.14,629.671981
3962.58,3962.58,3947.34,3956,632.35261
3956.26,3956.3,3942.93,3950.02,580.059486
3950.02,3972.48,3946.49,3972.48,596.156931
3971.87,3972.47,3960,3967.21,501.63503
3967.14,3967.86,3950.19,3953.64,478.63216
3953.64,3958.06,3942.88,3949.57,537.197133
3949.57,3964.4,3948.7,3950.91,452.577957
3950.74,3951.57,3893,3909.93,1655.124128
3909.93,3943.4,3908,3943.39,945.139467
3943.3,3943.4,3931.88,3935.76,609.320265
3936.47,3936.49,3919.38,3921.14,624.676484
3921.12,3925,3902.22,3907.79,889.149102
3907.35,3917.13,3885.03,3888.84,1091.426872
3889.54,3892.83,3870.66,3887.98,1540.010043
3887.78,3902.06,3876.4,3901.39,728.536985
3901.38,3912.95,3892.77,3911.91,722.584272
3911.62,3911.94,3893.56,3898.18,597.668083
3898.18,3917.13,3898.03,3915.25,608.289434
3915.25,3927.22,3908.1,3923.53,631.63595
3923.36,3923.7,3911.41,3912.15,379.190936
3912.11,3920.05,3910,3910,322.89418
3910,3914.98,3898.48,3898.5,432.120872
3898.5,3908.6,3890,3896.33,650.483914
3896.77,3906.23,3896.56,3905.2,396.821674
3904.8,3912.6,3896.75,3900.47,457.108591
3900.83,3907.07,3896.01,3904.59,478.78058
3904.99,3913.52,3904.04,3912.32,481.025487
3910.92,3928.23,3907.42,3913.41,745.323752
3913.86,3924.68,3907.42,3923.09,819.286938
3923.09,3942.93,3921,3937.04,987.679186
3937.04,3940,3925.33,3928.71,1013.335619
3929.07,3940,3920.69,3935,1107.772954
3935.23,3972.2,3925.84,3969.65,1645.692068
3969.59,3977,3956.3,3967.67,1639.402918
3967.67,3970.1,3945.56,3952.94,886.892209
3952.9,3962.99,3951.65,3959.98,679.612295
3960,3964.51,3949,3960.09,656.065535
3961.07,3978.88,3958.4,3971.97,1260.354873
3972.05,3986.98,3952.34,3956.9,1490.752225
3956.9,3964.96,3941.18,3949.19,1301.170499
3949.99,3960,3936.18,3942.71,945.737079
3942.6,3954.87,3938,3954.37,868.415199
3954.47,3958.72,3940.2,3945.85,645.794067
3944.14,3947.85,3924.64,3937.91,808.638658
3937.91,3959,3936.03,3957.96,790.70287
3957.96,3960.49,3950,3957,749.504112
3957.01,3966,3950.09,3959.78,599.279745
3959.75,3960.13,3941.77,3944.27,595.614261
3944.73,3947.43,3933.6,3934.19,561.89971
3933.78,3955.95,3931.78,3952.08,608.480765
3952.97,3953.62,3938.02,3950,290.205391
3949.04,3956.66,3946.85,3956,354.765379
3956.38,3967.55,3949.61,3954.98,722.650642
